label,message,cleaned_message,message_length,digit_ratio,capital_ratio,special_char_count
ham,Jay's getting really impatient and belligerent,jay get realli impati belliger,46,0.0,0.025,0
ham,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,hiya comin 2 bristol 1 st week april le got rudi new yr eve snoringthey drunk u bak colleg yet work send ink 2 bath,157,0.01910828025477707,1.0,1
ham,I'm at work. Please call,im work pleas call,24,0.0,0.1111111111111111,0
ham,Then u drive lor.,u drive lor,17,0.0,0.07692307692307693,0
ham,Ard 515 like dat. Y?,ard 515 like dat,20,0.15,0.18181818181818182,0
ham,Tell me they're female :V how're you throwing in? We're deciding what all to get now,tell theyr femal v howr throw decid get,84,0.0,0.046875,0
spam,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+,eastend tv quiz flower dot compar violet e tulip f lili txt e f 84025 4 chanc 2 win å£100 cash wkent150p16,153,0.09803921568627451,0.57,0
ham,I'm working technical support :)voice process.networking field.,im work technic support voic processnetwork field,63,0.0,0.019230769230769232,0
ham,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,might come kerala 2 daysso prepar take leav finalis dont plan travel visitne finish urgent work,155,0.0064516129032258064,0.008264462809917356,0
ham,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,ok sure time tho sure get librari class tri see point good eve,122,0.0,0.05434782608695652,1
spam,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,new local date area lot new peopl regist area repli date start 18 wwwflirtpartyu replys150,143,0.03496503496503497,0.19444444444444445,1
ham,"That's fine, I'll bitch at you about it later then",that fine ill bitch later,50,0.0,0.05263157894736842,0
ham,No my mum went 2 dentist.,mum went 2 dentist,25,0.04,0.05555555555555555,0
ham,Once free call me sir. I am waiting for you.,free call sir wait,44,0.0,0.06060606060606061,0
ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow,meet u work tel shall work tomorrow,65,0.0,0.0425531914893617,0
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,someon u know ask date servic 2 contact cant guess call 09058091854 reveal po box385 m6 6wu,134,0.12686567164179105,0.2111111111111111,1
ham,Jus finish bathing...,ju finish bath,21,0.0,0.0625,0
ham,"alright, I'll make sure the car is back tonight",alright ill make sure car back tonight,47,0.0,0.02702702702702703,0
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,urgent tri contact u today draw show å£800 prize guarante call 09050003091 land line claim c52 valid12hr,157,0.11464968152866242,0.21495327102803738,1
spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,dear uve invit xchat final attempt contact u txt chat 86688,90,0.05555555555555555,0.2,1
ham,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,lul im gettin juici gossip hospit two nurs talk fat gettin one think she obes oyea,135,0.0,0.037383177570093455,0
ham,Aight ill get on fb in a couple minutes,aight ill get fb coupl minut,39,0.0,0.03225806451612903,0
ham,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,oi ami parchi na kicchu kaaj kort iccha korch na phone ta tul na plz plz,83,0.0,0.09836065573770492,0
ham,Where can download clear movies. Dvd copies.,download clear movi dvd copi,44,0.0,0.05555555555555555,0
ham,"Yep, by the pretty sculpture",yep pretti sculptur,28,0.0,0.043478260869565216,0
ham,Convey my regards to him,convey regard,24,0.0,0.05,0
ham,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,watch surya movi 6 pm vijay movi pokkiri,67,0.014925373134328358,0.1568627450980392,0
ham,You tell what happen dont behave like this to me. Ok no need to say,tell happen dont behav like ok need say,67,0.0,0.038461538461538464,0
ham,Can u get pic msgs to your phone?,u get pic msg phone,33,0.0,0.04,0
ham,Send to someone else :-),send someon els,24,0.0,0.058823529411764705,0
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,wat make peopl dearer de happi dat u feel u meet de pain u feel u miss dem,119,0.0,0.01098901098901099,3
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,love start attractioni feel need everi time around mesh first thing come thoughtsi would start day end hersh everi time dreamlov everi breath namemi life happen around hermi life name heri would cri herwil give happi take sorrowsi readi fight anyon heri love craziest thing herlov dont proov anyon girl beauti ladi whole planeti alway sing prais herlov start make chicken curri end maki sambarlif beauti thenwil get everi morn thank god day mei would like say lotwil tell later,910,0.0,0.016713091922005572,0
ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",frndship like needl clock though v r clock v r nt abl 2 met evn v meetitz 4few second bt v alwi stay conect gud 9t,158,0.0189873417721519,0.14414414414414414,0
ham,I don't think he has spatula hands!,dont think spatula hand,35,0.0,0.037037037037037035,1
ham,You can never do NOTHING,never noth,24,0.0,0.4,0
spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,award sipix digit camera call 09061221061 landlin deliveri within 28day cs box177 m221bp 2yr warranti 150ppm 16 p på£399,153,0.1830065359477124,0.13186813186813187,1
ham,Goodmorning today i am late for  &lt;DECIMAL&gt; min.,goodmorn today late ltdecimalgt min,53,0.0,0.2,0
spam,WIN URGENT! Your mobile number has been awarded with a å£2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,win urgent mobil number award å£2000 prize guarante call 09061790121 land line claim 3030 valid 12hr 150ppm,147,0.16326530612244897,0.20833333333333334,1
ham,Please da call me any mistake from my side sorry da. Pls da goto doctor.,pleas da call mistak side sorri da pl da goto doctor,72,0.0,0.03571428571428571,0
ham,Where r we meeting?,r meet,19,0.0,0.06666666666666667,0
ham,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",well weather cali great complex great need car move freeli tax outrag great place sad part miss home,188,0.0,0.034482758620689655,0
ham,Now only i reached home. . . I am very tired now. . I will come tomorro,reach home tire come tomorro,71,0.0,0.06,0
ham,Ryder unsold.now gibbs.,ryder unsoldnow gibb,23,0.0,0.05263157894736842,0
spam,Dear Subscriber ur draw 4 å£100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,dear subscrib ur draw 4 å£100 gift voucher b enter receipt correct an elvi presley birthday txt answer 80062,142,0.06338028169014084,0.08571428571428572,0
ham,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,dont fret ill buy ovul test strip send wont get til like march send postal addressul alrightokay,160,0.0,0.04065040650406504,0
ham,NO GIFTS!! You trying to get me to throw myself off a cliff or something?,gift tri get throw cliff someth,73,0.0,0.14285714285714285,2
ham,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,ne thing interest good birthday u wrking nxt start uni today,106,0.0,0.04878048780487805,0
ham,You busy or can I come by at some point and figure out what we're doing tomorrow,busi come point figur tomorrow,80,0.0,0.031746031746031744,0
ham,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",yeah go bore depress sittin waitin phone ring hope wind drop though scari,105,0.0,0.024390243902439025,0
ham,Black shirt n blue jeans... I thk i c Ì_...,black shirt n blue jean thk c ì,43,0.0,0.1111111111111111,0
ham,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,aiyah sorri lor watch tv watch forgot 2 check phone,68,0.014705882352941176,0.04,0
spam,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,messag import inform o2 user today lucki day 2 find log onto httpwwwurawinnercom fantast surpris await,159,0.012578616352201259,0.031746031746031744,1
ham,on hen night. Going with a swing,hen night go swing,32,0.0,0.04,0
ham,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",good afternoon love goe day woke earli onlin wait hmmm italian boy onlin see grin,159,0.0,0.0625,0
ham,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,someon smoke everi time ive smoke last two week call text want smoke,140,0.0,0.017857142857142856,0
ham,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),youll get headach tri figur u trust math promis,101,0.0,0.0547945205479452,0
ham,S s..first time..dhoni rocks...,sfirst timedhoni rock,31,0.0,0.047619047619047616,0
ham,Ok ill tell the company,ok ill tell compani,23,0.0,0.05263157894736842,0
ham,"Awesome, think we can get an 8th at usf some time tonight?",awesom think get 8th usf time tonight,58,0.017241379310344827,0.022727272727272728,0
ham,So that means you still think of teju,mean still think teju,37,0.0,0.03333333333333333,0
ham,"No I'm good for the movie, is it ok if I leave in an hourish?",im good movi ok leav hourish,61,0.0,0.06818181818181818,0
ham,No no:)this is kallis home ground.amla home town is durban:),nothi kalli home groundamla home town durban,60,0.0,0.021739130434782608,0
ham,So lets make it saturday or monday as per convenience.,let make saturday monday per conveni,54,0.0,0.022727272727272728,0
ham,Hey... What time is your driving on fri? We go for evaluation on fri?,hey time drive fri go evalu fri,69,0.0,0.058823529411764705,0
spam,"449050000301 You have won a å£2,000 price! To claim, call 09050000301.",449050000301 å£2000 price claim call 09050000301,70,0.38571428571428573,0.07142857142857142,1
ham,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,im go 4 lunch wif famili aft dat go str 2 orchard lor,72,0.027777777777777776,0.019230769230769232,0
spam,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",bore speed date tri speedchat txt speedchat 80155 dont like em txt swap get new chatter chat80155 pobox36504w45wq 150pmsg rcd 16,156,0.14102564102564102,0.30392156862745096,1
ham,Cancel cheyyamo?and get some money back?,cancel cheyyamoand get money back,40,0.0,0.030303030303030304,0
spam,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,want 750 anytim network min 150 text new video phone five pound per week call 08000776320 repli deliveri tomorrow,153,0.1111111111111111,0.046296296296296294,0
ham,Ok.ok ok..then..whats ur todays plan,okok okthenwhat ur today plan,36,0.0,0.037037037037037035,0
ham,Good morning princess! How are you?,good morn princess,35,0.0,0.07142857142857142,1
ham,Aiyar sorry lor forgot 2 tell u...,aiyar sorri lor forgot 2 tell u,34,0.029411764705882353,0.041666666666666664,0
spam,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,take part mobil survey yesterday 500 text 2 use howev wish 2 get txt send txt 80160 tc wwwtxt43com 150p,156,0.09615384615384616,0.0660377358490566,1
ham,Not tonight mate. Catching up on some sleep. This is my new number by the way. ,tonight mate catch sleep new number way,79,0.0,0.05,0
ham,"Height of \Oh shit....!!\"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay",height oh shit situat guy throw luv letter gal fall brother head who gay,114,0.0,0.036585365853658534,2
spam,Ur HMV Quiz cash-balance is currently å£500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,ur hmv quiz cashbal current å£500 maxim ur cashin send hmv1 86688 150pmsg,105,0.11428571428571428,0.11428571428571428,0
ham,"So check your errors and if you had difficulties, do correction.",check error difficulti correct,64,0.0,0.019230769230769232,0
ham,Howz pain?hope u r fine..,howz painhop u r fine,25,0.0,0.05555555555555555,0
ham,"Sorry, I'll call later",sorri ill call later,22,0.0,0.11764705882352941,0
ham,Good morning princess! How are you?,good morn princess,35,0.0,0.07142857142857142,1
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",enter cabin pa said happi bday boss felt special askd 4 lunch lunch invit apart went,156,0.00641025641025641,0.0990990990990991,2
ham,U wake up already? Thanx 4 e tau sar piah it's quite nice.,u wake alreadi thanx 4 e tau sar piah quit nice,58,0.017241379310344827,0.047619047619047616,0
ham,K do I need a login or anything,k need login anyth,31,0.0,0.08333333333333333,0
spam,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,dont forget place mani free request 1stchoicecouk wish inform call 08707808226,120,0.1,0.09302325581395349,0
ham,LOL ... No just was busy,lol busi,24,0.0,0.25,0
ham,What * u wearing?,u wear,17,0.0,0.08333333333333333,0
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,messagesom text miss sendernam miss number miss sentdat miss miss u lot that everyth miss sent via fullonsmscom,152,0.0,0.08130081300813008,0
ham,Oh:)as usual vijay film or its different?,oha usual vijay film differ,41,0.0,0.03125,0
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,dont know u u dont know send chat 86688 let find 150pmsg rcvd hgsuite3422landsroww1j6hl ldn 18 year,158,0.10126582278481013,0.19607843137254902,1
ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?,good day mine realli busi much tomorrow night,80,0.0,0.03225806451612903,0
ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.,way send shade stuff wonder,85,0.0,0.03076923076923077,0
ham,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,realli tot ur paper end long ago wat u copi ju got use u happi lar still haf 2 studi,115,0.008695652173913044,0.06493506493506493,0
spam,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",thank winner notifi sm good luck futur market repli stop 84122 custom servic 08450542832,115,0.1391304347826087,0.10126582278481013,1
ham,Babe ? I lost you ... :-(,babe lost,25,0.0,0.16666666666666666,0
ham,Ok... Help me ask if she's working tmr a not?,ok help ask she work tmr,45,0.0,0.06451612903225806,0
ham,I'm not driving... Raining! Then i'll get caught at e mrt station lor.,im drive rain ill get caught e mrt station lor,70,0.0,0.058823529411764705,1
ham,Not a drop in the tank,drop tank,22,0.0,0.058823529411764705,0
ham,(That said can you text him one more time?),said text one time,43,0.0,0.03125,0
ham,"Sorry, I'll call later",sorri ill call later,22,0.0,0.11764705882352941,0
ham,Ok i go change also...,ok go chang also,22,0.0,0.06666666666666667,0
spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(å£1.50p. m),1000 girl mani local 2 u r virgin 2 r readi 2 4fil ur everi sexual need u 4fil text cute 69911å£150p,140,0.12142857142857143,0.058823529411764705,0
ham,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,u find sitter kaitlyn sick slept day yesterday,72,0.0,0.03571428571428571,0
ham,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",sorri man accident left phone silent last night didnt check til got,91,0.0,0.027777777777777776,0
ham,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,hey someth came last min think wun sign tmr hee,70,0.0,0.0784313725490196,0
ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,he adult would learn experi there real danger dont like peep use drug dont need comment,140,0.0,0.03636363636363636,0
ham,Hey! There's veggie pizza... :/,hey there veggi pizza,31,0.0,0.1,1
ham,Yun buying... But school got offer 2000 plus only...,yun buy school got offer 2000 plu,52,0.07692307692307693,0.058823529411764705,0
ham,You sure your neighbors didnt pick it up,sure neighbor didnt pick,40,0.0,0.030303030303030304,0
ham,K. I will sent it again,k sent,23,0.0,0.11764705882352941,0
spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,free entri 2 wkli comp win fa cup final tkt 21st may 2005 text fa 87121 receiv entri questionstd txt ratetc appli 08452810075over18,155,0.16129032258064516,0.10309278350515463,0
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",new theori argument win situat lose person dont argu ur friend kick amp say im alway correct,145,0.0,0.19047619047619047,1
ham,Well. Im computerless. Time to make some oreo truffles,well im computerless time make oreo truffl,54,0.0,0.06818181818181818,0
ham,"Haha yeah I see that now, be there in a sec",haha yeah see sec,43,0.0,0.0625,0
ham,I am not having her number sir,number sir,30,0.0,0.041666666666666664,0
ham,Lol now I'm after that hot air balloon!,lol im hot air balloon,39,0.0,0.06666666666666667,1
ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,ok bu come soon come otherwis tomorrow,71,0.0,0.04,0
ham,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,msg r time passthey silent say think u right also make u think least 4 moment gd ntswt drm shesil,146,0.00684931506849315,0.06306306306306306,1
ham,"Yeah, we can probably swing by once my roommate finishes up with his girl",yeah probabl swing roommat finish girl,73,0.0,0.01694915254237288,0
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",got take 2 take part wrc ralli oz u lucozad energi text ralli le 61200 25p see pack lucozadecoukwrc itcould u,159,0.050314465408805034,0.15454545454545454,2
ham,Happy new years melody!,happi new year melodi,23,0.0,0.05263157894736842,1
ham,ÌÏ dun need to pick ur gf?,ìï dun need pick ur gf,26,0.0,0.10526315789473684,0
ham,Yay! You better not have told that to 5 other girls either.,yay better told 5 girl either,59,0.01694915254237288,0.044444444444444446,1
ham,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,horribl u eat mac eat u forgot abt alreadi rite u take long 2 repli thk toot b4 b prepar wat shall eat,150,0.013333333333333334,0.03669724770642202,0
ham,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? ",say fantast chanc anyth need bigger life lift lose 2 live think would first person 2 die n v q,167,0.011976047904191617,0.04838709677419355,0
ham,Just nw i came to hme da..,nw came hme da,26,0.0,0.05555555555555555,0
ham,"I'm outside islands, head towards hard rock and you'll run into me",im outsid island head toward hard rock youll run,66,0.0,0.019230769230769232,0
ham,To day class is there are no class.,day class class,35,0.0,0.037037037037037035,0
ham,I'm in chennai velachery:),im chennai velacheri,26,0.0,0.05,0
ham,You flippin your shit yet?,flippin shit yet,26,0.0,0.047619047619047616,0
ham,"K give me a sec, breaking a  &lt;#&gt;  at cstore",k give sec break ltgt cstore,49,0.0,0.03125,0
ham,Am i that much bad to avoid like this?,much bad avoid like,38,0.0,0.034482758620689655,0
ham,"Yo, you around? Just got my car back",yo around got car back,36,0.0,0.07407407407407407,0
ham,Annoying isn't it.,annoy isnt,18,0.0,0.07142857142857142,0
ham,"Goodmorning, Today i am late for  &lt;#&gt; min.",goodmorn today late ltgt min,48,0.0,0.06060606060606061,0
ham,There's no point hangin on to mr not right if he's not makin u happy,there point hangin mr right he makin u happi,68,0.0,0.019230769230769232,0
ham,All will come alive.better correct any good looking figure there itself..,come alivebett correct good look figur,73,0.0,0.016666666666666666,0
ham,In that case I guess I'll see you at campus lodge,case guess ill see campu lodg,49,0.0,0.07894736842105263,0
ham,We're done...,done,13,0.0,0.125,0
ham,Come to my home for one last time i wont do anything. Trust me.,come home one last time wont anyth trust,63,0.0,0.041666666666666664,0
ham,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,night worri appt shame miss girl night quizz popcorn hair,133,0.0,0.019230769230769232,0
spam,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 å£3/wk 087016248,sex ur mobil free sexi pic jordan text babe 88600 everi wk get sexi celeb pocketbabecouk 4 pic 16 å£3wk 087016248,155,0.11612903225806452,0.14,2
ham,Ok... C ya...,ok c ya,13,0.0,0.4,0
spam,You have 1 new voicemail. Please call 08719181503,1 new voicemail pleas call 08719181503,49,0.24489795918367346,0.06896551724137931,0
ham,What he said is not the matter. My mind saying some other matter is there.,said matter mind say matter,74,0.0,0.034482758620689655,0
ham,He also knows about lunch menu only da. . I know,also know lunch menu da know,48,0.0,0.05555555555555555,0
ham,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",al moan n e thin goe wrong faultal de argument r faultf himso bother hav 2go thanxxx,138,0.007246376811594203,0.0196078431372549,0
ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,neft transact refer number ltgt rs ltdecimalgt credit beneficiari account ltgt lttimegt ltgt,164,0.0,0.15178571428571427,0
ham,Otherwise had part time job na-tuition..,otherwis part time job natuit,40,0.0,0.03125,0
ham,I know she called me,know call,20,0.0,0.0625,0
ham,"Me also da, i feel yesterday night  wait til 2day night dear.",also da feel yesterday night wait til 2day night dear,61,0.01639344262295082,0.021739130434782608,0
ham,Thanks for understanding. I've been trying to tell sura that.,thank understand ive tri tell sura,61,0.0,0.04081632653061224,0
spam,WIN a year supply of CDs 4 a store of ur choice worth å£500 & enter our å£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,win year suppli cd 4 store ur choic worth å£500 enter å£100 weekli draw txt music 87066 tsc wwwldewcomsubs161win150ppmx3,147,0.1292517006802721,0.14736842105263157,0
ham,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,whole car appreci last two dad map read semi argument apart thing go ok p,130,0.0,0.02912621359223301,1
spam,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",sim subscrib select receiv bonu get deliv door txt word ok 88600 claim 150pmsg exp 30apr,148,0.06756756756756757,0.13725490196078433,1
ham,I need you to be in my strong arms...,need strong arm,37,0.0,0.038461538461538464,0
ham,Also maaaan are you missing out,also maaaan miss,31,0.0,0.038461538461538464,0
ham,His bday real is in april .,bday real april,27,0.0,0.05,0
ham,Guessin you ain't gonna be here before 9?,guessin aint gon na 9,41,0.024390243902439025,0.03225806451612903,0
ham,Ok then i will come to ur home after half an hour,ok come ur home half hour,49,0.0,0.02631578947368421,0
ham,"Yo, the game almost over? Want to go to walmart soon",yo game almost want go walmart soon,52,0.0,0.05,0
ham,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",yeah probabl sure ilol let u know person wuldnt bother ur goin mite well,124,0.0,0.0425531914893617,2
ham,I'll text now! All creepy like so he won't think that we forgot,ill text creepi like wont think forgot,63,0.0,0.041666666666666664,1
ham,"that would be good Û_ I'll phone you tomo lunchtime, shall I, to organise something?",would good û ill phone tomo lunchtim shall organis someth,85,0.0,0.046153846153846156,0
spam,You have 1 new voicemail. Please call 08719181513.,1 new voicemail pleas call 08719181513,50,0.24,0.06896551724137931,0
ham,"Damn, can you make it tonight or do you want to just wait til tomorrow",damn make tonight want wait til tomorrow,70,0.0,0.01818181818181818,0
ham,K..k..i'm also fine:)when will you complete the course?,kkim also finewhen complet cours,55,0.0,0.025,0
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",true passabl get high score appli phd get 5year salari make life easier,119,0.008403361344537815,0.0449438202247191,0
spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,1 nokia tone 4 ur mob everi week txt nok 87021 1st tone free get txtin tell ur friend 150ptone 16 repli hl 4info,143,0.0979020979020979,0.15217391304347827,2
ham,Prakesh is there know.,prakesh know,22,0.0,0.05555555555555555,0
ham,Teach me apps da. When you come to college.,teach app da come colleg,43,0.0,0.06060606060606061,0
ham,Rofl betta invest in some  anti aging products,rofl betta invest anti age product,46,0.0,0.02631578947368421,0
spam,You are a winner U have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,winner u special select 2 receiv å£1000 cash 4 holiday flight inc speak live oper 2 claim 0871277810810,146,0.136986301369863,0.020833333333333332,0
ham,"sir, you will receive the account no another 1hr time. Sorry for the delay.",sir receiv account anoth 1hr time sorri delay,75,0.013333333333333334,0.017241379310344827,0
spam,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,repli name address receiv post week complet free accommod variou global locat wwwphb1com ph08700435505150p,159,0.09433962264150944,0.17647058823529413,0
ham,So Ì_'ll be submitting da project tmr rite?,ìll submit da project tmr rite,43,0.0,0.06060606060606061,0
spam,FREE entry into our å£250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,free entri å£250 weekli comp send word enter 84128 18 tc wwwtextcompcom cust care 08712405020,123,0.17073170731707318,0.18421052631578946,0
ham,Jus ans me lar. U'll noe later.,ju an lar ull noe later,31,0.0,0.09090909090909091,0
ham,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,want send someth sell fast ltgt k easi money,76,0.0,0.018518518518518517,0
ham,have got * few things to do. may be in * pub later.,got thing may pub later,51,0.0,0.0,0
ham,1's finish meeting call me.,1s finish meet call,27,0.037037037037037035,0.0,0
ham,Lol ok. I'll snatch her purse too.,lol ok ill snatch purs,34,0.0,0.08,0
ham,"\Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx\""""",hellodrivby0quit edrunk sorri iff pthi make senrddnot dancc 2 drum n basqihav fun 2nhite x ro xxxxxxx,129,0.023255813953488372,0.010638297872340425,2
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,opinion 1 2 jada 3 kusruthi 4 lovabl 5 silent 6 spl charact 7 matur 8 stylish 9 simpl pl repli,136,0.0661764705882353,0.12222222222222222,0
ham,How much are we getting?,much get,24,0.0,0.05263157894736842,0
ham,Is ur paper in e morn or aft tmr?,ur paper e morn aft tmr,33,0.0,0.041666666666666664,0
ham,"Dear relieved of westonzoyland, all going to plan this end too!",dear reliev westonzoyland go plan end,63,0.0,0.0196078431372549,1
ham,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,hope great new semest wish best made great,96,0.0,0.04,0
ham,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,oh ye speak txt 2 u hmm u get email,53,0.018867924528301886,0.11428571428571428,1
ham,"I want to show you the world, princess :) how about europe?",want show world princess europ,59,0.0,0.022727272727272728,0
